"film","labelFilm","director","labelDirector","starring","labelStarring"
"http://id.dbpedia.org/resource/Keramat_(film)","Keramat (film)","http://id.dbpedia.org/resource/Monty_Tiwa","Monty Tiwa","http://id.dbpedia.org/resource/Miea_Kusuma","Miea Kusuma"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Dicky_Zulkarnaen","Dicky Zulkarnaen"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Fifi_Young","Fifi Young"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Mieke_Wijaya","Mieke Wijaya"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Aminah_Cendrakasih","Aminah Cendrakasih"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Chitra_Dewi","Chitra Dewi"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Deasy_Arisandi","Deasy Arisandi"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Rendra_Karno","Rendra Karno"
"http://id.dbpedia.org/resource/Sayangilah_Daku","Sayangilah Daku","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/H.B_Jassin","H.B Jassin"
"http://id.dbpedia.org/resource/Jalal_Kojak_Palsu","Jalal Kojak Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Elvy_Sukaesih","Elvy Sukaesih"
"http://id.dbpedia.org/resource/Jalal_Kojak_Palsu","Jalal Kojak Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Wolly_Sutinah","Wolly Sutinah"
"http://id.dbpedia.org/resource/Jalal_Kojak_Palsu","Jalal Kojak Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Djalal","Djalal"
"http://id.dbpedia.org/resource/Jalal_Kojak_Palsu","Jalal Kojak Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Nanien_Sudiar","Nanien Sudiar"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/August_Melasz","August Melasz"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Dicky_Zulkarnaen","Dicky Zulkarnaen"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Widyawati","Widyawati"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Lenny_Marlina","Lenny Marlina"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Maruli_Sitompul","Maruli Sitompul"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Yoseano_Waas","Yoseano Waas"
"http://id.dbpedia.org/resource/Semoga_Kau_Kembali","Semoga Kau Kembali","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Netty_Herawati","Netty Herawati"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Ateng","Ateng"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Bing_Slamet","Bing Slamet"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Bing_Slamet","Bing Slamet"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Bing_Slamet","Bing Slamet"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Bing_Slamet","Bing Slamet"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Eddy_Sud","Eddy Sud"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Iskak","Iskak"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Vivi_Sumanti","Vivi Sumanti"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Ratmi_B-29","Ratmi B-29"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Hamidy_T._Djamil","Hamidy T. Djamil"
"http://id.dbpedia.org/resource/Bing_Slamet_Dukun_Palsu","Bing Slamet Dukun Palsu","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Bissu_Usman","Bissu Usman"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Fifi_Young","Fifi Young"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Farouk_Afero","Farouk Afero"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Wolly_Sutinah","Wolly Sutinah"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Lenny_Marlina","Lenny Marlina"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Rahayu_Effendi","Rahayu Effendi"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Rina_Hasyim","Rina Hasyim"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Maruli_Sitompul","Maruli Sitompul"
"http://id.dbpedia.org/resource/Biarkan_Musim_Berganti","Biarkan Musim Berganti","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Komalasari","Komalasari"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Farouk_Afero","Farouk Afero"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Lenny_Marlina","Lenny Marlina"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Tuty_S","Tuty S"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Muni_Cader","Muni Cader"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Netty_Herawati","Netty Herawati"
"http://id.dbpedia.org/resource/Ratu_Ular","Ratu Ular","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Bissu_Usman","Bissu Usman"
"http://id.dbpedia.org/resource/Setetes_Noda_Manis","Setetes Noda Manis","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Inneke_Koesherawati","Inneke Koesherawati"
"http://id.dbpedia.org/resource/Setetes_Noda_Manis","Setetes Noda Manis","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Zainal_Abidin_(aktor)","Zainal Abidin (aktor)"
"http://id.dbpedia.org/resource/Setetes_Noda_Manis","Setetes Noda Manis","http://id.dbpedia.org/resource/Motinggo_Boesje","Motinggo Boesje","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Pacar_Pertama","Pacar Pertama","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/August_Melasz","August Melasz"
"http://id.dbpedia.org/resource/Pacar_Pertama","Pacar Pertama","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Dewi_Yull","Dewi Yull"
"http://id.dbpedia.org/resource/Pacar_Pertama","Pacar Pertama","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Ida_Leman","Ida Leman"
"http://id.dbpedia.org/resource/Pacar_Pertama","Pacar Pertama","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Ikang_Fawzi","Ikang Fawzi"
"http://id.dbpedia.org/resource/Pacar_Pertama","Pacar Pertama","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Kusno_Sudjarwadi","Kusno Sudjarwadi"
"http://id.dbpedia.org/resource/Jurus_Maut","Jurus Maut","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Eva_Devi","Eva Devi"
"http://id.dbpedia.org/resource/Jurus_Maut","Jurus Maut","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/A._Hamid_Arief","A. Hamid Arief"
"http://id.dbpedia.org/resource/Jurus_Maut","Jurus Maut","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Erna_Santoso","Erna Santoso"
"http://id.dbpedia.org/resource/Dorce_Ketemu_Jodoh","Dorce Ketemu Jodoh","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Dorce_Gamalama","Dorce Gamalama"
"http://id.dbpedia.org/resource/Dorce_Ketemu_Jodoh","Dorce Ketemu Jodoh","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Piet_Pagau","Piet Pagau"
"http://id.dbpedia.org/resource/Dorce_Ketemu_Jodoh","Dorce Ketemu Jodoh","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Rina_Hasyim","Rina Hasyim"
"http://id.dbpedia.org/resource/Dorce_Ketemu_Jodoh","Dorce Ketemu Jodoh","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Dorce_Ketemu_Jodoh","Dorce Ketemu Jodoh","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Muni_Cader","Muni Cader"
"http://id.dbpedia.org/resource/Dorce_Ketemu_Jodoh","Dorce Ketemu Jodoh","http://id.dbpedia.org/resource/Norbertus_Riantiarno","Norbertus Riantiarno","http://id.dbpedia.org/resource/Harry_Capri","Harry Capri"
"http://id.dbpedia.org/resource/Berbagi_Suami","Berbagi Suami","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Jajang_C._Noer","Jajang C. Noer"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Susan_Bachtiar","Susan Bachtiar"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Rachel_Maryam","Rachel Maryam"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Winky_Wiryawan","Winky Wiryawan"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Tarzan_(pelawak)","Tarzan (pelawak)"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Rieke_Diah_Pitaloka","Rieke Diah Pitaloka"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Shanty","Shanty"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Sarah_Sechan","Sarah Sechan"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Kirana_Larasati","Kirana Larasati"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Arswendi_Nasution","Arswendi Nasution"
"http://id.dbpedia.org/resource/Perempuan_Punya_Cerita","Perempuan Punya Cerita","http://id.dbpedia.org/resource/Nia_Dinata","Nia Dinata","http://id.dbpedia.org/resource/Fauzi_Baadila","Fauzi Baadila"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/August_Melasz","August Melasz"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Dicky_Zulkarnaen","Dicky Zulkarnaen"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Dian_Nitami","Dian Nitami"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Mieke_Wijaya","Mieke Wijaya"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Jeffry_Waworuntu","Jeffry Waworuntu"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Cok_Simbara","Cok Simbara"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Leroy_Osmani","Leroy Osmani"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Viona_Rosalina","Viona Rosalina"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Tarida_Gloria","Tarida Gloria"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Rina_Hassim","Rina Hassim"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Karina_Suwandhi","Karina Suwandhi"
"http://id.dbpedia.org/resource/Zig_Zag_(film)","Zig Zag (film)","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Zainal_Abidin","Zainal Abidin"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Gito_Rollies","Gito Rollies"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Aminah_Cendrakasih","Aminah Cendrakasih"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Joice_Erna","Joice Erna"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Ratno_Timoer","Ratno Timoer"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Mutia_Datau","Mutia Datau"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Dhalia","Dhalia"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Afrizal_Anoda","Afrizal Anoda"
"http://id.dbpedia.org/resource/Sepasang_Merpati","Sepasang Merpati","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Amak_Baldjun","Amak Baldjun"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Deddy_Mizwar","Deddy Mizwar"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Paramitha_Rusady","Paramitha Rusady"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Anna_Tairas","Anna Tairas"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Rachmat_Hidayat","Rachmat Hidayat"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Ida_Kusumah","Ida Kusumah"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Kang_Ibing","Kang Ibing"
"http://id.dbpedia.org/resource/Boss_Carmad","Boss Carmad","http://id.dbpedia.org/resource/Putu_Wijaya","Putu Wijaya","http://id.dbpedia.org/resource/Donny_Damara","Donny Damara"
"http://id.dbpedia.org/resource/Jamila_dan_Sang_Presiden","Jamila dan Sang Presiden","http://id.dbpedia.org/resource/Ratna_Sarumpaet","Ratna Sarumpaet","http://id.dbpedia.org/resource/Atiqah_Hasiholan","Atiqah Hasiholan"
"http://id.dbpedia.org/resource/Jamila_dan_Sang_Presiden","Jamila dan Sang Presiden","http://id.dbpedia.org/resource/Ratna_Sarumpaet","Ratna Sarumpaet","http://id.dbpedia.org/resource/Christine_Hakim","Christine Hakim"
"http://id.dbpedia.org/resource/Jamila_dan_Sang_Presiden","Jamila dan Sang Presiden","http://id.dbpedia.org/resource/Ratna_Sarumpaet","Ratna Sarumpaet","http://id.dbpedia.org/resource/Surya_Saputra","Surya Saputra"
"http://id.dbpedia.org/resource/Jamila_dan_Sang_Presiden","Jamila dan Sang Presiden","http://id.dbpedia.org/resource/Ratna_Sarumpaet","Ratna Sarumpaet","http://id.dbpedia.org/resource/Eva_Celia_Latjuba","Eva Celia Latjuba"
"http://id.dbpedia.org/resource/Jamila_dan_Sang_Presiden","Jamila dan Sang Presiden","http://id.dbpedia.org/resource/Ratna_Sarumpaet","Ratna Sarumpaet","http://id.dbpedia.org/resource/Dwi_Sasono","Dwi Sasono"
"http://id.dbpedia.org/resource/Jamila_dan_Sang_Presiden","Jamila dan Sang Presiden","http://id.dbpedia.org/resource/Ratna_Sarumpaet","Ratna Sarumpaet","http://id.dbpedia.org/resource/Fauzi_Baadila","Fauzi Baadila"
"http://id.dbpedia.org/resource/3_Hari_untuk_Selamanya","3 Hari untuk Selamanya","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Adinia_Wirasti","Adinia Wirasti"
"http://id.dbpedia.org/resource/3_Hari_untuk_Selamanya","3 Hari untuk Selamanya","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Nicholas_Saputra","Nicholas Saputra"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Happy_Salma","Happy Salma"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Indra_Birowo","Indra Birowo"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Nicholas_Saputra","Nicholas Saputra"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Wulan_Guritno","Wulan Guritno"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Surya_Saputra","Surya Saputra"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Lukman_Sardi","Lukman Sardi"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Sita_Nursanti","Sita Nursanti"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Robby_Tumewu","Robby Tumewu"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Tutie_Kirana","Tutie Kirana"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Thomas_Nawilis","Thomas Nawilis"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Jonathan_Mulia","Jonathan Mulia"
"http://id.dbpedia.org/resource/Gie","Gie","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Donny_Alamsyah","Donny Alamsyah"
"http://id.dbpedia.org/resource/Laskar_Pelangi_(film)","Laskar Pelangi (film)","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Mathias_Muchus","Mathias Muchus"
"http://id.dbpedia.org/resource/Laskar_Pelangi_(film)","Laskar Pelangi (film)","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Ikranagara","Ikranagara"
"http://id.dbpedia.org/resource/Laskar_Pelangi_(film)","Laskar Pelangi (film)","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Teuku_Rifnu_Wikana","Teuku Rifnu Wikana"
"http://id.dbpedia.org/resource/Laskar_Pelangi_(film)","Laskar Pelangi (film)","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Slamet_Rahardjo_Djarot","Slamet Rahardjo Djarot"
"http://id.dbpedia.org/resource/Laskar_Pelangi_(film)","Laskar Pelangi (film)","http://id.dbpedia.org/resource/Riri_Riza","Riri Riza","http://id.dbpedia.org/resource/Cut_Mini","Cut Mini"
